sortie,segment,from,to,payload_kg,volume_m3,distance_m,cruise_altitude_m,climb_m,descent_m,start_s,end_s,flight_s,energy_kwh
Q2-007,1,O01,S006,28.0,0.054,3186.19885235084,366.09783935546875,238.39783935546876,51.29783935546874,1627.272,1939.671,312.39833901739973,0.8257313430420246
Q2-007,2,S006,O01,0.0,0.0,3186.19885235084,366.09783935546875,51.29783935546874,238.39783935546876,2149.671,2474.543,324.8716723507331,0.4677865798840852
Q2-008,1,O01,S014,58.0,0.162,5419.5362999417475,591.9473876953125,464.2473876953125,240.9473876953125,2004.316,2671.792,667.4750689218978,2.7224790636212597
Q2-008,2,S014,S013,33.0,0.095,3127.4329177558398,533.2603149414062,182.26031494140625,181.56031494140626,2959.792,3331.972,372.17981129765496,1.1933617437692225
Q2-008,3,S013,S001,8.0,0.028,2899.330449684421,378.3608093261719,26.660809326171886,194.36080932617188,3619.972,3921.106,301.1334250391828,0.9154129267814721
Q2-008,4,S001,O01,0.0,0.0,3054.0236075149764,273.0566101074219,89.05661010742188,145.3566101074219,4137.106,4449.009,311.90252293101145,0.9632516377796227
Q2-009,1,O01,S012,25.0,0.067,7391.140162515387,413.3009948730469,285.6009948730469,133.50099487304686,2146.726,2788.07,641.3434070745934,1.6638918316039737
Q2-009,2,S012,O01,0.0,0.0,7391.140162515387,413.3009948730469,133.50099487304686,285.6009948730469,3028.07,3679.554,651.4834070745934,1.0887081226859587
Q2-010,1,O01,S001,73.0,0.219,3054.0236075149764,273.0566101074219,145.3566101074219,89.05661010742188,2647.844,2954.117,306.27252293101145,1.8494595036721861
Q2-010,2,S001,O01,0.0,0.0,3054.0236075149764,273.0566101074219,89.05661010742188,145.3566101074219,3422.117,3734.02,311.90252293101145,0.9632516377796227
Q2-011,1,O01,S010,25.0,0.067,4784.6745062617865,435.63653564453125,307.93653564453126,84.03653564453123,2864.547,3319.786,455.2384265567753,1.119025123192104
Q2-011,2,S010,O01,0.0,0.0,4784.6745062617865,435.63653564453125,84.03653564453123,307.93653564453126,3559.786,4029.952,470.165093223442,0.7041914410393101
Q2-012,1,O01,S005,25.0,0.067,5280.5933691157215,326.410888671875,198.710888671875,131.410888671875,4069.554,4540.395,470.84087630042313,1.1869488876888767
Q2-012,2,S005,S004,11.0,0.04,2608.294551451009,365.80657958984375,170.80657958984375,137.50657958984374,4720.395,5006.22,285.82446179595263,0.46091187367230546
Q2-012,3,S004,O01,0.0,0.0,7714.681646286507,398.2391662597656,169.9391662597656,270.53916625976564,5216.22,5895.395,679.1741650095953,1.1438893167415802
Q2-013,1,O01,S004,48.0,0.116,7714.681646286507,398.2391662597656,270.53916625976564,169.9391662597656,4154.02,4861.518,707.4973593862229,3.2867495678994447
Q2-013,2,S004,O01,0.0,0.0,7714.681646286507,398.2391662597656,169.9391662597656,270.53916625976564,5185.518,5903.076,717.5573593862229,2.4186906067831635
Q2-014,1,O01,S008,25.0,0.067,8079.110448788476,372.9093322753906,245.20933227539064,102.00933227539065,4419.952,5081.1,661.1475402545182,1.7959618045128665
Q2-014,2,S008,O01,0.0,0.0,8079.110448788476,372.9093322753906,102.00933227539065,245.20933227539064,5321.1,5991.795,670.6942069211849,1.1792450700293666
Q2-015,1,O01,S003,67.0,0.184,7263.826967765937,561.8041381835938,434.10413818359376,223.30413818359375,4968.376,5737.925,769.5488555496302,4.030420307127749
Q2-015,2,S003,O01,0.0,0.0,7263.826967765937,561.8041381835938,223.30413818359375,434.10413818359376,6169.925,6960.554,790.6288555496302,2.294079083746617
Q2-016,1,O01,S015,53.0,0.121,6009.764892220415,571.7992553710938,444.09925537109376,97.29925537109375,6353.076,6980.017,626.9403226486787,2.8122605184379337
Q2-016,2,S015,S003,28.0,0.054,2616.9607414636503,487.89886474609375,13.39886474609375,149.39886474609375,7268.017,7522.541,254.5230277023944,0.9112256844226094
Q2-016,3,S003,S007,14.0,0.027,2734.6883251703875,410.6993408203125,72.1993408203125,62.1993408203125,7738.541,7980.833,242.29196174964042,0.8988912515117186
Q2-016,4,S007,O01,0.0,0.0,4534.717374921003,511.9731750488281,163.47317504882812,384.27317504882814,8196.833,8756.674,559.8403492053455,1.438530054448881
Q2-017,1,O01,S008,20.0,0.062,8079.110448788476,372.9093322753906,245.20933227539064,102.00933227539065,6351.791,7012.939,661.1475402545182,1.5841861352040045
Q2-017,2,S008,O01,0.0,0.0,8079.110448788476,372.9093322753906,102.00933227539065,245.20933227539064,7222.939,7893.634,670.6942069211849,1.1792450700293666
Q2-018,1,O01,S009,25.0,0.067,5705.303446619009,293.2289123535156,165.52891235351564,63.228912353515625,6381.795,6842.617,460.8214321671787,1.2656726124570024
Q2-018,2,S009,O01,0.0,0.0,5705.303446619009,293.2289123535156,63.228912353515625,165.52891235351564,7082.617,7550.259,467.6414321671788,0.8305927892803324
Q2-019,1,O01,S011,76.0,0.231,2808.106412371872,295.36175537109375,167.66175537109376,83.26175537109376,7530.554,7826.457,295.90267399210916,1.8157420522535306
Q2-019,2,S011,S005,51.0,0.164,2802.7636017267305,347.5489196777344,135.44891967773438,152.54891967773438,8114.457,8431.762,317.304934491743,1.2499484104993017
Q2-019,3,S005,S006,6.0,0.035,6107.345678773729,416.7322998046875,221.7322998046875,101.93229980468749,8791.762,9338.578,546.815448409134,1.9638722358379779
Q2-019,4,S006,O01,0.0,0.0,3186.19885235084,366.09783935546875,51.29783935546874,238.39783935546876,9554.578,9906.71,352.1313122433112,0.9939351935979709
