sortie,from,to,phase,start_s,end_s,box
Q2-015,S003,S003,逐箱交接,5917.925,5953.925,S003-WAT-04
Q2-015,S003,S003,逐箱交接,5953.925,5989.925,S003-WAT-01
Q2-015,S003,S003,逐箱交接,5989.925,6025.925,S003-MED-01
Q2-015,S003,S003,逐箱交接,6025.925,6061.925,S003-WAT-02
Q2-015,S003,S003,逐箱交接,6061.925,6097.925,S003-HYG-01
Q2-015,S003,S003,逐箱交接,6097.925,6133.925,S003-FOD-02
Q2-015,S003,S003,逐箱交接,6133.925,6169.925,S003-FOD-01
Q2-015,S003,O01,爬升,6169.925,6259.246655273438,
Q2-015,S003,O01,巡航,6259.246655273438,6743.501786457833,
Q2-015,S003,O01,下降,6743.501786457833,6960.55385554963,
Q2-015,S003,O01,毫秒保守裕量,6960.55385554963,6960.554,
Q2-016,O01,S015,爬升,6353.076,6530.715702148437,
Q2-016,O01,S015,巡航,6530.715702148437,6931.3666949631315,
Q2-016,O01,S015,下降,6931.3666949631315,6980.016322648678,
Q2-016,O01,S015,毫秒保守裕量,6980.016322648678,6980.017,
Q2-016,S015,S015,基础交接,6980.017,7160.017,
Q2-016,S015,S015,逐箱交接,7160.017,7196.017,S015-MED-01
Q2-016,S015,S015,逐箱交接,7196.017,7232.017,S015-FOD-01
Q2-016,S015,S015,逐箱交接,7232.017,7268.017,S015-WAT-01
Q2-016,S015,S003,爬升,7268.017,7273.376545898437,
Q2-016,S015,S003,巡航,7273.376545898437,7447.840595329347,
Q2-016,S015,S003,下降,7447.840595329347,7522.540027702394,
Q2-016,S015,S003,毫秒保守裕量,7522.540027702394,7522.541,
Q2-016,S003,S003,基础交接,7522.541,7702.541,
Q2-016,S003,S003,逐箱交接,7702.541,7738.541,S003-WAT-03
Q2-016,S003,S007,爬升,7738.541,7767.420736328125,
Q2-016,S003,S007,巡航,7767.420736328125,7949.733291339484,
Q2-016,S003,S007,下降,7949.733291339484,7980.83296174964,
Q2-016,S003,S007,毫秒保守裕量,7980.83296174964,7980.833,
Q2-016,S007,S007,基础交接,7980.833,8160.833,
Q2-016,S007,S007,逐箱交接,8160.833,8196.833,S007-WAT-02
Q2-016,S007,O01,爬升,8196.833,8262.222270019533,
Q2-016,S007,O01,巡航,8262.222270019533,8564.536761680933,
Q2-016,S007,O01,下降,8564.536761680933,8756.673349205346,
Q2-016,S007,O01,毫秒保守裕量,8756.673349205346,8756.674,
Q2-017,O01,S008,爬升,6351.791,6433.527444091797,
Q2-017,O01,S008,巡航,6433.527444091797,6972.134807344362,
Q2-017,O01,S008,下降,6972.134807344362,7012.938540254519,
Q2-017,O01,S008,毫秒保守裕量,7012.938540254519,7012.939,
Q2-017,S008,S008,基础交接,7012.939,7162.939,
Q2-017,S008,S008,逐箱交接,7162.939,7192.939,S008-WAT-02
Q2-017,S008,S008,逐箱交接,7192.939,7222.939,S008-HYG-01
Q2-017,S008,O01,爬升,7222.939,7256.942110758464,
Q2-017,S008,O01,巡航,7256.942110758464,7795.549474011029,
Q2-017,S008,O01,下降,7795.549474011029,7893.633206921185,
Q2-017,S008,O01,毫秒保守裕量,7893.633206921185,7893.634,
Q2-018,O01,S009,爬升,6381.795,6436.971304117838,
Q2-018,O01,S009,巡航,6436.971304117838,6817.324867225772,
Q2-018,O01,S009,下降,6817.324867225772,6842.616432167179,
Q2-018,O01,S009,毫秒保守裕量,6842.616432167179,6842.617,
Q2-018,S009,S009,基础交接,6842.617,6992.617,
Q2-018,S009,S009,逐箱交接,6992.617,7022.617,S009-FOD-01
Q2-018,S009,S009,逐箱交接,7022.617,7052.617,S009-MED-01
Q2-018,S009,S009,逐箱交接,7052.617,7082.617,S009-WAT-01
Q2-018,S009,O01,爬升,7082.617,7103.693304117839,
Q2-018,S009,O01,巡航,7103.693304117839,7484.046867225773,
Q2-018,S009,O01,下降,7484.046867225773,7550.258432167179,
Q2-018,S009,O01,毫秒保守裕量,7550.258432167179,7550.259,
Q2-019,O01,S011,爬升,7530.554,7597.6187021484375,
Q2-019,O01,S011,巡航,7597.6187021484375,7784.825796306563,
Q2-019,O01,S011,下降,7784.825796306563,7826.456673992109,
Q2-019,O01,S011,毫秒保守裕量,7826.456673992109,7826.457,
Q2-019,S011,S011,基础交接,7826.457,8006.457,
Q2-019,S011,S011,逐箱交接,8006.457,8042.457,S011-WAT-01
Q2-019,S011,S011,逐箱交接,8042.457,8078.457,S011-MED-01
Q2-019,S011,S011,逐箱交接,8078.457,8114.457,S011-FOD-01
Q2-019,S011,S005,爬升,8114.457,8168.6365678710945,
Q2-019,S011,S005,巡航,8168.6365678710945,8355.487474652877,
Q2-019,S011,S005,下降,8355.487474652877,8431.761934491744,
Q2-019,S011,S005,毫秒保守裕量,8431.761934491744,8431.762,
Q2-019,S005,S005,基础交接,8431.762,8611.762,
Q2-019,S005,S005,逐箱交接,8611.762,8647.762,S005-WAT-02
Q2-019,S005,S005,逐箱交接,8647.762,8683.762,S005-HYG-01
Q2-019,S005,S005,逐箱交接,8683.762,8719.762,S005-MED-01
Q2-019,S005,S005,逐箱交接,8719.762,8755.762,S005-WAT-01
Q2-019,S005,S005,逐箱交接,8755.762,8791.762,S005-FOD-01
Q2-019,S005,S006,爬升,8791.762,8880.454919921876,
Q2-019,S005,S006,巡航,8880.454919921876,9287.611298506792,
Q2-019,S005,S006,下降,9287.611298506792,9338.577448409136,
Q2-019,S005,S006,毫秒保守裕量,9338.577448409136,9338.578,
Q2-019,S006,S006,基础交接,9338.578,9518.578,
Q2-019,S006,S006,逐箱交接,9518.578,9554.578,S006-HYG-01
Q2-019,S006,O01,爬升,9554.578,9575.097135742188,
Q2-019,S006,O01,巡航,9575.097135742188,9787.510392565577,
Q2-019,S006,O01,下降,9787.510392565577,9906.70931224331,
Q2-019,S006,O01,毫秒保守裕量,9906.70931224331,9906.71,
