sortie,from,to,phase,start_s,end_s,box
Q2-024,S011,S011,逐箱交接,6510.689,6546.689,S011-FOD-01
Q2-024,S011,S005,爬升,6546.689,6600.8685678710945,
Q2-024,S011,S005,巡航,6600.8685678710945,6787.719474652877,
Q2-024,S011,S005,下降,6787.719474652877,6863.993934491744,
Q2-024,S011,S005,毫秒保守裕量,6863.993934491744,6863.994,
Q2-024,S005,S005,基础交接,6863.994,7043.994,
Q2-024,S005,S005,逐箱交接,7043.994,7079.994,S005-MED-01
Q2-024,S005,S005,逐箱交接,7079.994,7115.994,S005-WAT-01
Q2-024,S005,S005,逐箱交接,7115.994,7151.994,S005-WAT-02
Q2-024,S005,S005,逐箱交接,7151.994,7187.994,S005-FOD-01
Q2-024,S005,S005,逐箱交接,7187.994,7223.994,S005-HYG-01
Q2-024,S005,O01,爬升,7223.994,7276.55835546875,
Q2-024,S005,O01,巡航,7276.55835546875,7628.597913409798,
Q2-024,S005,O01,下降,7628.597913409798,7727.953357745735,
Q2-024,S005,O01,毫秒保守裕量,7727.953357745735,7727.954,
