sortie,segment,from,to,payload_kg,volume_m3,distance_m,cruise_altitude_m,climb_m,descent_m,start_s,end_s,flight_s,energy_kwh
Q2-020,1,O01,S013,8.0,0.028,4849.536854548781,399.18182373046875,271.48182373046876,47.48182373046876,3915.571,4429.186,513.6147419480756,0.9858230481957653
Q2-020,2,S013,O01,0.0,0.0,4849.536854548781,399.18182373046875,47.48182373046876,271.48182373046876,4609.186,5137.735,528.5480752814088,0.8854917240456509
Q2-021,1,O01,S004,8.0,0.028,7714.681646286507,398.2391662597656,270.53916625976564,169.9391662597656,4139.475,4811.943,672.4674983429286,1.2459393984395495
Q2-021,2,S004,O01,0.0,0.0,7714.681646286507,398.2391662597656,169.9391662597656,270.53916625976564,4991.943,5671.118,679.1741650095953,1.1438893167415802
Q2-022,1,O01,S007,8.0,0.028,4534.717374921003,511.9731750488281,384.27317504882814,163.47317504882812,4590.602,5161.976,571.3734429458909,0.9603124700135788
Q2-022,2,S007,O01,0.0,0.0,4534.717374921003,511.9731750488281,163.47317504882812,384.27317504882814,5341.976,5928.07,586.093442945891,0.8595433770407502
Q2-023,1,O01,S009,14.0,0.063,5705.303446619009,293.2289123535156,165.52891235351564,63.228912353515625,4796.385,5257.207,460.8214321671787,0.9934962939217895
Q2-023,2,S009,S008,6.0,0.035,5019.818775521816,388.620361328125,158.620361328125,117.72036132812502,5437.207,5871.824,434.6161833420794,0.7883108052669362
Q2-023,3,S008,O01,0.0,0.0,8079.110448788476,372.9093322753906,102.00933227539065,245.20933227539064,6051.824,6722.519,670.6942069211849,1.1792450700293666
Q2-024,1,O01,S003,14.0,0.027,7263.826967765937,561.8041381835938,434.10413818359376,223.30413818359375,5056.209,5895.551,839.3419486484636,1.5650602464850354
Q2-024,2,S003,O01,0.0,0.0,7263.826967765937,561.8041381835938,223.30413818359375,434.10413818359376,6075.551,6928.947,853.3952819817969,1.3666287411076952
Q2-025,1,O01,S003,67.0,0.184,7263.826967765937,561.8041381835938,434.10413818359376,223.30413818359375,5399.702,6169.251,769.5488555496302,4.030420307127749
Q2-025,2,S003,O01,0.0,0.0,7263.826967765937,561.8041381835938,223.30413818359375,434.10413818359376,6601.251,7391.88,790.6288555496302,2.294079083746617
Q2-026,1,O01,S004,14.0,0.027,7714.681646286507,398.2391662597656,270.53916625976564,169.9391662597656,5467.735,6268.781,801.0455257810371,1.6016557998588516
Q2-026,2,S004,O01,0.0,0.0,7714.681646286507,398.2391662597656,169.9391662597656,270.53916625976564,6448.781,7256.534,807.7521924477038,1.4336493995476565
Q2-027,1,O01,S009,17.0,0.039,5705.303446619009,293.2289123535156,165.52891235351564,63.228912353515625,5690.779,6246.689,555.9098229441622,1.211159053960332
Q2-027,2,S009,O01,0.0,0.0,5705.303446619009,293.2289123535156,63.228912353515625,165.52891235351564,6456.689,7019.419,562.7298229441623,1.0437001709057783
Q2-028,1,O01,S004,23.0,0.07400000000000001,7714.681646286507,398.2391662597656,270.53916625976564,169.9391662597656,5815.52,6523.018,707.4973593862229,2.683709458796884
Q2-028,2,S004,O01,0.0,0.0,7714.681646286507,398.2391662597656,169.9391662597656,270.53916625976564,6811.018,7528.576,717.5573593862229,2.4186906067831635
Q2-029,1,O01,S015,25.0,0.067,6009.764892220415,571.7992553710938,444.09925537109376,97.29925537109375,6061.118,6648.722,587.6037800868298,1.425062545459473
Q2-029,2,S015,O01,0.0,0.0,6009.764892220415,571.7992553710938,97.29925537109375,444.09925537109376,6888.722,7499.446,610.7237800868297,0.8824659602930425
Q2-030,1,O01,S001,8.0,0.028,3054.0236075149764,273.0566101074219,145.3566101074219,89.05661010742188,6508.338,6846.915,338.5768147050241,0.6132698228540927
Q2-030,2,S001,O01,0.0,0.0,3054.0236075149764,273.0566101074219,89.05661010742188,145.3566101074219,7026.915,7369.246,342.33014803835744,0.5733100095323627
