sortie,from,to,phase,start_s,end_s,box
Q2-003,S007,S007,基础交接,931.374,1081.374,
Q2-003,S007,S007,逐箱交接,1081.374,1111.374,S007-MED-01
Q2-003,S007,S007,逐箱交接,1111.374,1141.374,S007-HYG-01
Q2-003,S007,O01,爬升,1141.374,1195.8650583496094,
Q2-003,S007,O01,巡航,1195.8650583496094,1573.7581729263597,
Q2-003,S007,O01,下降,1573.7581729263597,1727.467442945891,
Q2-003,S007,O01,毫秒保守裕量,1727.467442945891,1727.468,
Q2-004,O01,S013,爬升,330.0,420.4939412434896,
Q2-004,O01,S013,巡航,420.4939412434896,824.622012455888,
Q2-004,O01,S013,下降,824.622012455888,843.6147419480756,
Q2-004,O01,S013,毫秒保守裕量,843.6147419480756,843.615,
Q2-004,S013,S013,基础交接,843.615,993.615,
Q2-004,S013,S013,逐箱交接,993.615,1023.615,S013-MED-01
Q2-004,S013,O01,爬升,1023.615,1039.442274576823,
Q2-004,S013,O01,巡航,1039.442274576823,1443.5703457892214,
Q2-004,S013,O01,下降,1443.5703457892214,1552.163075281409,
Q2-004,S013,O01,毫秒保守裕量,1552.163075281409,1552.164,
Q2-005,O01,S006,爬升,360.0,439.4659464518229,
Q2-005,O01,S006,巡航,439.4659464518229,651.8792032752123,
Q2-005,O01,S006,下降,651.8792032752123,672.3983390173997,
Q2-005,O01,S006,毫秒保守裕量,672.3983390173997,672.399,
Q2-005,S006,S006,基础交接,672.399,822.399,
Q2-005,S006,S006,逐箱交接,822.399,852.399,S006-WAT-01
Q2-005,S006,S006,逐箱交接,852.399,882.399,S006-HYG-01
Q2-005,S006,O01,爬升,882.399,899.4982797851562,
Q2-005,S006,O01,巡航,899.4982797851562,1111.9115366085455,
Q2-005,S006,O01,下降,1111.9115366085455,1207.270672350733,
Q2-005,S006,O01,毫秒保守裕量,1207.270672350733,1207.271,
Q2-006,O01,S013,爬升,390.0,480.4939412434896,
Q2-006,O01,S013,巡航,480.4939412434896,803.7963982134083,
Q2-006,O01,S013,下降,803.7963982134083,822.7891277055959,
Q2-006,O01,S013,毫秒保守裕量,822.7891277055959,822.79,
Q2-006,S013,S013,基础交接,822.79,972.79,
Q2-006,S013,S013,逐箱交接,972.79,1002.79,S013-WAT-01
Q2-006,S013,S010,爬升,1002.79,1053.5801245117186,
Q2-006,S013,S010,巡航,1053.5801245117186,1145.4928036201775,
Q2-006,S013,S010,下降,1145.4928036201775,1206.48095303424,
Q2-006,S013,S010,毫秒保守裕量,1206.48095303424,1206.481,
Q2-006,S010,S010,基础交接,1206.481,1356.481,
Q2-006,S010,S010,逐箱交接,1356.481,1386.481,S010-MED-01
Q2-006,S010,S010,逐箱交接,1386.481,1416.481,S010-FOD-01
Q2-006,S010,O01,爬升,1416.481,1444.4931785481772,
Q2-006,S010,O01,巡航,1444.4931785481772,1763.4714789656296,
Q2-006,S010,O01,下降,1763.4714789656296,1886.646093223442,
Q2-006,S010,O01,毫秒保守裕量,1886.646093223442,1886.647,
Q2-007,O01,S014,爬升,330.226,484.97512923177084,
Q2-007,O01,S014,巡航,484.97512923177084,936.6031542269164,
Q2-007,O01,S014,下降,936.6031542269164,1032.9821093050414,
Q2-007,O01,S014,毫秒保守裕量,1032.9821093050414,1032.983,
Q2-007,S014,S014,基础交接,1032.983,1182.983,
Q2-007,S014,S014,逐箱交接,1182.983,1212.983,S014-WAT-01
Q2-007,S014,O01,爬升,1212.983,1293.2987958984374,
Q2-007,S014,O01,巡航,1293.2987958984374,1744.926820893583,
Q2-007,S014,O01,下降,1744.926820893583,1930.625775971708,
Q2-007,S014,O01,毫秒保守裕量,1930.625775971708,1930.626,
Q2-008,O01,S010,爬升,330.277,432.9225118815104,
Q2-008,O01,S010,巡航,432.9225118815104,831.6453874033259,
Q2-008,O01,S010,下降,831.6453874033259,865.2600016611384,
Q2-008,O01,S010,毫秒保守裕量,865.2600016611384,865.261,
Q2-008,S010,S010,基础交接,865.261,1015.261,
Q2-008,S010,S010,逐箱交接,1015.261,1045.261,S010-WAT-01
Q2-008,S010,O01,爬升,1045.261,1073.273178548177,
Q2-008,S010,O01,巡航,1073.273178548177,1471.9960540699924,
Q2-008,S010,O01,下降,1471.9960540699924,1595.1706683278048,
Q2-008,S010,O01,毫秒保守裕量,1595.1706683278048,1595.171,
Q2-009,O01,S006,爬升,1597.271,1676.7369464518229,
Q2-009,O01,S006,巡航,1676.7369464518229,1889.150203275212,
Q2-009,O01,S006,下降,1889.150203275212,1909.6693390173996,
Q2-009,O01,S006,毫秒保守裕量,1909.6693390173996,1909.67,
Q2-009,S006,S006,基础交接,1909.67,2059.67,
Q2-009,S006,S006,逐箱交接,2059.67,2089.67,S006-WAT-02
Q2-009,S006,S006,逐箱交接,2089.67,2119.67,S006-MED-01
Q2-009,S006,S006,逐箱交接,2119.67,2149.67,S006-FOD-01
Q2-009,S006,O01,爬升,2149.67,2166.7692797851564,
Q2-009,S006,O01,巡航,2166.7692797851564,2379.182536608546,
Q2-009,S006,O01,下降,2379.182536608546,2474.5416723507333,
Q2-009,S006,O01,毫秒保守裕量,2474.5416723507333,2474.542,
Q2-010,O01,S001,爬升,2034.176,2092.3186440429686,
Q2-010,O01,S001,巡航,2092.3186440429686,2295.9202178773003,
Q2-010,O01,S001,下降,2295.9202178773003,2340.448522931011,
Q2-010,O01,S001,毫秒保守裕量,2340.448522931011,2340.449,
Q2-010,S001,S001,基础交接,2340.449,2520.449,
Q2-010,S001,S001,逐箱交接,2520.449,2556.449,S001-WAT-05
Q2-010,S001,S001,逐箱交接,2556.449,2592.449,S001-HYG-02
Q2-010,S001,S001,逐箱交接,2592.449,2628.449,S001-WAT-04
Q2-010,S001,S001,逐箱交接,2628.449,2664.449,S001-MED-01
Q2-010,S001,S001,逐箱交接,2664.449,2700.449,S001-FOD-02
Q2-010,S001,S001,逐箱交接,2700.449,2736.449,S001-WAT-06
Q2-010,S001,S001,逐箱交接,2736.449,2772.449,S001-FOD-01
Q2-010,S001,S001,逐箱交接,2772.449,2808.449,S001-HYG-01
Q2-010,S001,O01,爬升,2808.449,2844.0716440429687,
Q2-010,S001,O01,巡航,2844.0716440429687,3047.6732178773004,
Q2-010,S001,O01,下降,3047.6732178773004,3120.3515229310115,
Q2-010,S001,O01,毫秒保守裕量,3120.3515229310115,3120.352,
Q2-011,O01,S007,爬升,1882.164,2010.2550583496093,
Q2-011,O01,S007,巡航,2010.2550583496093,2388.1481729263596,
Q2-011,O01,S007,下降,2388.1481729263596,2453.5374429458907,
Q2-011,O01,S007,毫秒保守裕量,2453.5374429458907,2453.538,
Q2-011,S007,S007,基础交接,2453.538,2603.538,
Q2-011,S007,S007,逐箱交接,2603.538,2633.538,S007-WAT-01
Q2-011,S007,O01,爬升,2633.538,2688.0290583496094,
Q2-011,S007,O01,巡航,2688.0290583496094,3065.9221729263595,
Q2-011,S007,O01,下降,3065.9221729263595,3219.6314429458907,
Q2-011,S007,O01,毫秒保守裕量,3219.6314429458907,3219.632,
Q2-012,O01,S014,爬升,1955.171,2109.9201292317707,
Q2-012,O01,S014,巡航,2109.9201292317707,2561.5481542269163,
Q2-012,O01,S014,下降,2561.5481542269163,2657.927109305041,
Q2-012,O01,S014,毫秒保守裕量,2657.927109305041,2657.928,
Q2-012,S014,S014,基础交接,2657.928,2807.928,
Q2-012,S014,S014,逐箱交接,2807.928,2837.928,S014-MED-01
Q2-012,S014,S014,逐箱交接,2837.928,2867.928,S014-FOD-01
Q2-012,S014,O01,爬升,2867.928,2948.2437958984374,
Q2-012,S014,O01,巡航,2948.2437958984374,3399.871820893583,
Q2-012,S014,O01,下降,3399.871820893583,3585.570775971708,
Q2-012,S014,O01,毫秒保守裕量,3585.570775971708,3585.571,
Q2-013,O01,S012,爬升,2276.647,2371.847331624349,
Q2-013,O01,S012,巡航,2371.847331624349,2864.5900091253748,
Q2-013,O01,S012,下降,2864.5900091253748,2917.9904070745933,
Q2-013,O01,S012,毫秒保守裕量,2917.9904070745933,2917.991,
Q2-013,S012,S012,基础交接,2917.991,3067.991,
Q2-013,S012,S012,逐箱交接,3067.991,3097.991,S012-WAT-01
Q2-013,S012,S012,逐箱交接,3097.991,3127.991,S012-FOD-01
Q2-013,S012,S012,逐箱交接,3127.991,3157.991,S012-MED-01
Q2-013,S012,O01,爬升,3157.991,3202.4913316243487,
Q2-013,S012,O01,巡航,3202.4913316243487,3695.2340091253745,
Q2-013,S012,O01,下降,3695.2340091253745,3809.4744070745933,
Q2-013,S012,O01,毫秒保守裕量,3809.4744070745933,3809.475,
Q2-014,O01,S002,爬升,2491.844,2564.3457016601565,
Q2-014,O01,S002,巡航,2564.3457016601565,3058.447955937082,
Q2-014,O01,S002,下降,3058.447955937082,3103.1750830122774,
Q2-014,O01,S002,毫秒保守裕量,3103.1750830122774,3103.176,
Q2-014,S002,S002,基础交接,3103.176,3283.176,
Q2-014,S002,S002,逐箱交接,3283.176,3319.176,S002-FOD-01
Q2-014,S002,S002,逐箱交接,3319.176,3355.176,S002-HYG-01
Q2-014,S002,S002,逐箱交接,3355.176,3391.176,S002-MED-01
Q2-014,S002,S004,爬升,3391.176,3436.83928125,
Q2-014,S002,S004,巡航,3436.83928125,3586.769574051763,
Q2-014,S002,S004,下降,3586.769574051763,3639.448675614263,
Q2-014,S002,S004,毫秒保守裕量,3639.448675614263,3639.449,
Q2-014,S004,S004,基础交接,3639.449,3819.449,
Q2-014,S004,S004,逐箱交接,3819.449,3855.449,S004-WAT-03
Q2-014,S004,S005,爬升,3855.449,3910.4516318359374,
Q2-014,S004,S005,巡航,3910.4516318359374,4084.3379352660045,
Q2-014,S004,S005,下降,4084.3379352660045,4169.741225060927,
Q2-014,S004,S005,毫秒保守裕量,4169.741225060927,4169.742,
Q2-014,S005,S005,基础交接,4169.742,4349.742,
Q2-014,S005,S005,逐箱交接,4349.742,4385.742,S005-WAT-03
Q2-014,S005,O01,爬升,4385.742,4438.306355468751,
Q2-014,S005,O01,巡航,4438.306355468751,4790.345913409798,
Q2-014,S005,O01,下降,4790.345913409798,4889.701357745736,
Q2-014,S005,O01,毫秒保守裕量,4889.701357745736,4889.702,
Q2-015,O01,S008,爬升,2864.542,2946.2784440917967,
Q2-015,O01,S008,巡航,2946.2784440917967,3484.8858073443616,
Q2-015,O01,S008,下降,3484.8858073443616,3525.689540254518,
Q2-015,O01,S008,毫秒保守裕量,3525.689540254518,3525.69,
Q2-015,S008,S008,基础交接,3525.69,3675.69,
Q2-015,S008,S008,逐箱交接,3675.69,3705.69,S008-WAT-01
Q2-015,S008,S008,逐箱交接,3705.69,3735.69,S008-MED-01
Q2-015,S008,S008,逐箱交接,3735.69,3765.69,S008-FOD-01
Q2-015,S008,O01,爬升,3765.69,3799.6931107584637,
Q2-015,S008,O01,巡航,3799.6931107584637,4338.300474011029,
Q2-015,S008,O01,下降,4338.300474011029,4436.384206921185,
Q2-015,S008,O01,毫秒保守裕量,4436.384206921185,4436.385,
Q2-016,O01,S007,爬升,2913.924,3042.0150583496093,
Q2-016,O01,S007,巡航,3042.0150583496093,3419.9081729263594,
Q2-016,O01,S007,下降,3419.9081729263594,3485.2974429458905,
Q2-016,O01,S007,毫秒保守裕量,3485.2974429458905,3485.298,
Q2-016,S007,S007,基础交接,3485.298,3635.298,
Q2-016,S007,S007,逐箱交接,3635.298,3665.298,S007-WAT-02
Q2-016,S007,O01,爬升,3665.298,3719.789058349609,
Q2-016,S007,O01,巡航,3719.789058349609,4097.682172926359,
Q2-016,S007,O01,下降,4097.682172926359,4251.391442945891,
Q2-016,S007,O01,毫秒保守裕量,4251.391442945891,4251.392,
Q2-017,O01,S006,爬升,2980.24,3059.705946451823,
Q2-017,O01,S006,巡航,3059.705946451823,3325.2225174810596,
Q2-017,O01,S006,下降,3325.2225174810596,3345.7416532232473,
Q2-017,O01,S006,毫秒保守裕量,3345.7416532232473,3345.742,
Q2-017,S006,S006,基础交接,3345.742,3495.742,
Q2-017,S006,S006,逐箱交接,3495.742,3525.742,S006-WAT-03
Q2-017,S006,O01,爬升,3525.742,3542.8412797851565,
Q2-017,S006,O01,巡航,3542.8412797851565,3808.3578508143933,
Q2-017,S006,O01,下降,3808.3578508143933,3903.7169865565807,
Q2-017,S006,O01,毫秒保守裕量,3903.7169865565807,3903.717,
Q2-018,O01,S011,爬升,3660.352,3727.4167021484373,
Q2-018,O01,S011,巡航,3727.4167021484373,3914.623796306562,
Q2-018,O01,S011,下降,3914.623796306562,3956.2546739921086,
Q2-018,O01,S011,毫秒保守裕量,3956.2546739921086,3956.255,
Q2-018,S011,S011,基础交接,3956.255,4136.255,
Q2-018,S011,S011,逐箱交接,4136.255,4172.255,S011-WAT-01
Q2-018,S011,S011,逐箱交接,4172.255,4208.255,S011-MED-01
Q2-018,S011,S011,逐箱交接,4208.255,4244.255,S011-FOD-01
Q2-018,S011,S005,爬升,4244.255,4298.434567871094,
Q2-018,S011,S005,巡航,4298.434567871094,4485.2854746528765,
Q2-018,S011,S005,下降,4485.2854746528765,4561.559934491744,
Q2-018,S011,S005,毫秒保守裕量,4561.559934491744,4561.56,
Q2-018,S005,S005,基础交接,4561.56,4741.56,
Q2-018,S005,S005,逐箱交接,4741.56,4777.56,S005-FOD-01
Q2-018,S005,S005,逐箱交接,4777.56,4813.56,S005-WAT-02
Q2-018,S005,S005,逐箱交接,4813.56,4849.56,S005-WAT-01
Q2-018,S005,S005,逐箱交接,4849.56,4885.56,S005-MED-01
Q2-018,S005,S005,逐箱交接,4885.56,4921.56,S005-HYG-01
Q2-018,S005,O01,爬升,4921.56,4974.124355468751,
Q2-018,S005,O01,巡航,4974.124355468751,5326.163913409799,
Q2-018,S005,O01,下降,5326.163913409799,5425.519357745736,
Q2-018,S005,O01,毫秒保守裕量,5425.519357745736,5425.52,
Q2-019,O01,S008,爬升,3549.632,3631.368444091797,
Q2-019,O01,S008,巡航,3631.368444091797,4304.627648157503,
Q2-019,O01,S008,下降,4304.627648157503,4345.4313810676595,
Q2-019,O01,S008,毫秒保守裕量,4345.4313810676595,4345.432,
Q2-019,S008,S008,基础交接,4345.432,4495.432,
Q2-019,S008,S008,逐箱交接,4495.432,4525.432,S008-WAT-02
Q2-019,S008,O01,爬升,4525.432,4559.435110758463,
Q2-019,S008,O01,巡航,4559.435110758463,5232.69431482417,
Q2-019,S008,O01,下降,5232.69431482417,5330.778047734326,
Q2-019,S008,O01,毫秒保守裕量,5330.778047734326,5330.779,
Q2-020,O01,S013,爬升,3915.571,4006.0649412434896,
Q2-020,O01,S013,巡航,4006.0649412434896,4410.193012455888,
Q2-020,O01,S013,下降,4410.193012455888,4429.185741948075,
Q2-020,O01,S013,毫秒保守裕量,4429.185741948075,4429.186,
Q2-020,S013,S013,基础交接,4429.186,4579.186,
Q2-020,S013,S013,逐箱交接,4579.186,4609.186,S013-FOD-01
Q2-020,S013,O01,爬升,4609.186,4625.013274576822,
Q2-020,S013,O01,巡航,4625.013274576822,5029.14134578922,
Q2-020,S013,O01,下降,5029.14134578922,5137.734075281408,
Q2-020,S013,O01,毫秒保守裕量,5137.734075281408,5137.735,
Q2-021,O01,S004,爬升,4139.475,4229.654722086589,
Q2-021,O01,S004,巡航,4229.654722086589,4743.966831839022,
Q2-021,O01,S004,下降,4743.966831839022,4811.942498342928,
Q2-021,O01,S004,毫秒保守裕量,4811.942498342928,4811.943,
Q2-021,S004,S004,基础交接,4811.943,4961.943,
Q2-021,S004,S004,逐箱交接,4961.943,4991.943,S004-FOD-01
Q2-021,S004,O01,爬升,4991.943,5048.589388753256,
Q2-021,S004,O01,巡航,5048.589388753256,5562.901498505689,
Q2-021,S004,O01,下降,5562.901498505689,5671.117165009596,
Q2-021,S004,O01,毫秒保守裕量,5671.117165009596,5671.118,
Q2-022,O01,S007,爬升,4590.602,4718.69305834961,
Q2-022,O01,S007,巡航,4718.69305834961,5096.58617292636,
Q2-022,O01,S007,下降,5096.58617292636,5161.975442945891,
Q2-022,O01,S007,毫秒保守裕量,5161.975442945891,5161.976,
Q2-022,S007,S007,基础交接,5161.976,5311.976,
Q2-022,S007,S007,逐箱交接,5311.976,5341.976,S007-FOD-01
Q2-022,S007,O01,爬升,5341.976,5396.467058349609,
Q2-022,S007,O01,巡航,5396.467058349609,5774.360172926359,
Q2-022,S007,O01,下降,5774.360172926359,5928.069442945891,
Q2-022,S007,O01,毫秒保守裕量,5928.069442945891,5928.07,
Q2-023,O01,S009,爬升,4796.385,4851.5613041178385,
Q2-023,O01,S009,巡航,4851.5613041178385,5231.9148672257725,
Q2-023,O01,S009,下降,5231.9148672257725,5257.206432167179,
Q2-023,O01,S009,毫秒保守裕量,5257.206432167179,5257.207,
Q2-023,S009,S009,基础交接,5257.207,5407.207,
Q2-023,S009,S009,逐箱交接,5407.207,5437.207,S009-FOD-01
Q2-023,S009,S008,爬升,5437.207,5490.080453776042,
Q2-023,S009,S008,巡航,5490.080453776042,5824.73503881083,
Q2-023,S009,S008,下降,5824.73503881083,5871.82318334208,
Q2-023,S009,S008,毫秒保守裕量,5871.82318334208,5871.824,
Q2-023,S008,S008,基础交接,5871.824,6021.824,
Q2-023,S008,S008,逐箱交接,6021.824,6051.824,S008-HYG-01
Q2-023,S008,O01,爬升,6051.824,6085.827110758463,
Q2-023,S008,O01,巡航,6085.827110758463,6624.434474011028,
Q2-023,S008,O01,下降,6624.434474011028,6722.518206921184,
Q2-023,S008,O01,毫秒保守裕量,6722.518206921184,6722.519,
Q2-024,O01,S003,爬升,5056.209,5200.910379394531,
Q2-024,O01,S003,巡航,5200.910379394531,5806.229293375026,
Q2-024,O01,S003,下降,5806.229293375026,5895.550948648463,
Q2-024,O01,S003,毫秒保守裕量,5895.550948648463,5895.551,
Q2-024,S003,S003,基础交接,5895.551,6045.551,
Q2-024,S003,S003,逐箱交接,6045.551,6075.551,S003-WAT-03
Q2-024,S003,O01,爬升,6075.551,6149.985712727865,
Q2-024,S003,O01,巡航,6149.985712727865,6755.304626708359,
Q2-024,S003,O01,下降,6755.304626708359,6928.946281981796,
Q2-024,S003,O01,毫秒保守裕量,6928.946281981796,6928.947,
Q2-025,O01,S003,爬升,5399.702,5573.343655273437,
Q2-025,O01,S003,巡航,5573.343655273437,6057.598786457833,
Q2-025,O01,S003,下降,6057.598786457833,6169.25085554963,
Q2-025,O01,S003,毫秒保守裕量,6169.25085554963,6169.251,
Q2-025,S003,S003,基础交接,6169.251,6349.251,
Q2-025,S003,S003,逐箱交接,6349.251,6385.251,S003-WAT-02
Q2-025,S003,S003,逐箱交接,6385.251,6421.251,S003-FOD-01
Q2-025,S003,S003,逐箱交接,6421.251,6457.251,S003-FOD-02
Q2-025,S003,S003,逐箱交接,6457.251,6493.251,S003-WAT-04
Q2-025,S003,S003,逐箱交接,6493.251,6529.251,S003-HYG-01
Q2-025,S003,S003,逐箱交接,6529.251,6565.251,S003-WAT-01
Q2-025,S003,S003,逐箱交接,6565.251,6601.251,S003-MED-01
Q2-025,S003,O01,爬升,6601.251,6690.572655273438,
Q2-025,S003,O01,巡航,6690.572655273438,7174.827786457833,
Q2-025,S003,O01,下降,7174.827786457833,7391.87985554963,
Q2-025,S003,O01,毫秒保守裕量,7391.87985554963,7391.88,
Q2-026,O01,S004,爬升,5467.735,5557.914722086588,
Q2-026,O01,S004,巡航,5557.914722086588,6200.80485927713,
Q2-026,O01,S004,下降,6200.80485927713,6268.780525781036,
Q2-026,O01,S004,毫秒保守裕量,6268.780525781036,6268.781,
Q2-026,S004,S004,基础交接,6268.781,6418.781,
Q2-026,S004,S004,逐箱交接,6418.781,6448.781,S004-WAT-01
Q2-026,S004,O01,爬升,6448.781,6505.427388753255,
Q2-026,S004,O01,巡航,6505.427388753255,7148.317525943798,
Q2-026,S004,O01,下降,7148.317525943798,7256.533192447704,
Q2-026,S004,O01,毫秒保守裕量,7256.533192447704,7256.534,
Q2-027,O01,S009,爬升,5690.779,5745.955304117839,
Q2-027,O01,S009,巡航,5745.955304117839,6221.397258002757,
Q2-027,O01,S009,下降,6221.397258002757,6246.688822944163,
Q2-027,O01,S009,毫秒保守裕量,6246.688822944163,6246.689,
Q2-027,S009,S009,基础交接,6246.689,6396.689,
Q2-027,S009,S009,逐箱交接,6396.689,6426.689,S009-MED-01
Q2-027,S009,S009,逐箱交接,6426.689,6456.689,S009-WAT-01
Q2-027,S009,O01,爬升,6456.689,6477.765304117839,
Q2-027,S009,O01,巡航,6477.765304117839,6953.207258002756,
Q2-027,S009,O01,下降,6953.207258002756,7019.4188229441625,
Q2-027,S009,O01,毫秒保守裕量,7019.4188229441625,7019.419,
Q2-028,O01,S004,爬升,5815.52,5923.735666503907,
Q2-028,O01,S004,巡航,5923.735666503907,6438.0477762563405,
Q2-028,O01,S004,下降,6438.0477762563405,6523.017359386224,
Q2-028,O01,S004,毫秒保守裕量,6523.017359386224,6523.018,
Q2-028,S004,S004,基础交接,6523.018,6703.018,
Q2-028,S004,S004,逐箱交接,6703.018,6739.018,S004-MED-01
Q2-028,S004,S004,逐箱交接,6739.018,6775.018,S004-HYG-01
Q2-028,S004,S004,逐箱交接,6775.018,6811.018,S004-WAT-02
Q2-028,S004,O01,爬升,6811.018,6878.993666503906,
Q2-028,S004,O01,巡航,6878.993666503906,7393.305776256339,
Q2-028,S004,O01,下降,7393.305776256339,7528.575359386222,
Q2-028,S004,O01,毫秒保守裕量,7528.575359386222,7528.576,
Q2-029,O01,S015,爬升,6061.118,6209.151085123698,
Q2-029,O01,S015,巡航,6209.151085123698,6609.802077938392,
Q2-029,O01,S015,下降,6609.802077938392,6648.72178008683,
Q2-029,O01,S015,毫秒保守裕量,6648.72178008683,6648.722,
Q2-029,S015,S015,基础交接,6648.722,6798.722,
Q2-029,S015,S015,逐箱交接,6798.722,6828.722,S015-FOD-01
Q2-029,S015,S015,逐箱交接,6828.722,6858.722,S015-MED-01
Q2-029,S015,S015,逐箱交接,6858.722,6888.722,S015-WAT-01
Q2-029,S015,O01,爬升,6888.722,6921.155085123698,
Q2-029,S015,O01,巡航,6921.155085123698,7321.806077938392,
Q2-029,S015,O01,下降,7321.806077938392,7499.4457800868295,
Q2-029,S015,O01,毫秒保守裕量,7499.4457800868295,7499.446,
Q2-030,O01,S001,爬升,6508.338,6556.790203369141,
Q2-030,O01,S001,巡航,6556.790203369141,6811.2921706620555,
Q2-030,O01,S001,下降,6811.2921706620555,6846.914814705025,
Q2-030,O01,S001,毫秒保守裕量,6846.914814705025,6846.915,
Q2-030,S001,S001,基础交接,6846.915,6996.915,
Q2-030,S001,S001,逐箱交接,6996.915,7026.915,S001-FOD-03
Q2-030,S001,O01,爬升,7026.915,7056.600536702474,
Q2-030,S001,O01,巡航,7056.600536702474,7311.102503995388,
Q2-030,S001,O01,下降,7311.102503995388,7369.245148038357,
Q2-030,S001,O01,毫秒保守裕量,7369.245148038357,7369.246,
