sortie,from,to,phase,start_s,end_s,box
Q2-024,S011,S003,巡航,5764.064920898438,6121.243253654831,
Q2-024,S011,S003,下降,6121.243253654831,6219.704404777878,
Q2-024,S011,S003,毫秒保守裕量,6219.704404777878,6219.705,
Q2-024,S003,S003,基础交接,6219.705,6399.705,
Q2-024,S003,S003,逐箱交接,6399.705,6435.705,S003-FOD-02
Q2-024,S003,S003,逐箱交接,6435.705,6471.705,S003-WAT-03
Q2-024,S003,S015,爬升,6471.705,6531.464545898438,
Q2-024,S003,S015,巡航,6531.464545898438,6705.928595329347,
Q2-024,S003,S015,下降,6705.928595329347,6712.628027702394,
Q2-024,S003,S015,毫秒保守裕量,6712.628027702394,6712.629,
Q2-024,S015,S015,基础交接,6712.629,6892.629,
Q2-024,S015,S015,逐箱交接,6892.629,6928.629,S015-MED-01
Q2-024,S015,S015,逐箱交接,6928.629,6964.629,S015-WAT-01
Q2-024,S015,O01,爬升,6964.629,7003.548702148438,
Q2-024,S015,O01,巡航,7003.548702148438,7404.199694963132,
Q2-024,S015,O01,下降,7404.199694963132,7626.249322648679,
Q2-024,S015,O01,毫秒保守裕量,7626.249322648679,7626.25,
Q2-025,O01,S008,爬升,5115.629,5197.365444091797,
Q2-025,O01,S008,巡航,5197.365444091797,5870.6246481575035,
Q2-025,O01,S008,下降,5870.6246481575035,5911.42838106766,
Q2-025,O01,S008,毫秒保守裕量,5911.42838106766,5911.429,
Q2-025,S008,S008,基础交接,5911.429,6061.429,
Q2-025,S008,S008,逐箱交接,6061.429,6091.429,S008-WAT-02
Q2-025,S008,O01,爬升,6091.429,6125.432110758464,
Q2-025,S008,O01,巡航,6125.432110758464,6798.69131482417,
Q2-025,S008,O01,下降,6798.69131482417,6896.775047734326,
Q2-025,S008,O01,毫秒保守裕量,6896.775047734326,6896.776,
Q2-026,O01,S003,爬升,5529.67,5674.371379394532,
Q2-026,O01,S003,巡航,5674.371379394532,6279.690293375026,
Q2-026,O01,S003,下降,6279.690293375026,6369.011948648464,
Q2-026,O01,S003,毫秒保守裕量,6369.011948648464,6369.012,
Q2-026,S003,S003,基础交接,6369.012,6519.012,
Q2-026,S003,S003,逐箱交接,6519.012,6549.012,S003-WAT-01
Q2-026,S003,O01,爬升,6549.012,6623.446712727864,
Q2-026,S003,O01,巡航,6623.446712727864,7228.7656267083585,
Q2-026,S003,O01,下降,7228.7656267083585,7402.407281981796,
Q2-026,S003,O01,毫秒保守裕量,7402.407281981796,7402.408,
Q2-027,O01,S008,爬升,6131.371,6213.107444091797,
Q2-027,O01,S008,巡航,6213.107444091797,6751.714807344362,
Q2-027,O01,S008,下降,6751.714807344362,6792.5185402545185,
Q2-027,O01,S008,毫秒保守裕量,6792.5185402545185,6792.519,
Q2-027,S008,S008,基础交接,6792.519,6942.519,
Q2-027,S008,S008,逐箱交接,6942.519,6972.519,S008-FOD-01
Q2-027,S008,S008,逐箱交接,6972.519,7002.519,S008-MED-01
Q2-027,S008,S008,逐箱交接,7002.519,7032.519,S008-WAT-01
Q2-027,S008,O01,爬升,7032.519,7066.522110758464,
Q2-027,S008,O01,巡航,7066.522110758464,7605.129474011029,
Q2-027,S008,O01,下降,7605.129474011029,7703.213206921185,
Q2-027,S008,O01,毫秒保守裕量,7703.213206921185,7703.214,
Q2-028,O01,S005,爬升,6233.078,6312.562355468751,
Q2-028,O01,S005,巡航,6312.562355468751,6664.601913409799,
Q2-028,O01,S005,下降,6664.601913409799,6730.307357745736,
Q2-028,O01,S005,毫秒保守裕量,6730.307357745736,6730.308,
Q2-028,S005,S005,基础交接,6730.308,6910.308,
Q2-028,S005,S005,逐箱交接,6910.308,6946.308,S005-WAT-02
Q2-028,S005,S005,逐箱交接,6946.308,6982.308,S005-WAT-01
Q2-028,S005,S005,逐箱交接,6982.308,7018.308,S005-MED-01
Q2-028,S005,S005,逐箱交接,7018.308,7054.308,S005-HYG-01
Q2-028,S005,S005,逐箱交接,7054.308,7090.308,S005-FOD-01
Q2-028,S005,O01,爬升,7090.308,7142.87235546875,
Q2-028,S005,O01,巡航,7142.87235546875,7494.911913409798,
Q2-028,S005,O01,下降,7494.911913409798,7594.267357745735,
Q2-028,S005,O01,毫秒保守裕量,7594.267357745735,7594.268,
Q2-029,O01,S009,爬升,6220.086,6275.2623041178385,
Q2-029,O01,S009,巡航,6275.2623041178385,6655.6158672257725,
Q2-029,O01,S009,下降,6655.6158672257725,6680.907432167179,
Q2-029,O01,S009,毫秒保守裕量,6680.907432167179,6680.908,
Q2-029,S009,S009,基础交接,6680.908,6830.908,
Q2-029,S009,S009,逐箱交接,6830.908,6860.908,S009-WAT-01
Q2-029,S009,S009,逐箱交接,6860.908,6890.908,S009-MED-01
Q2-029,S009,S009,逐箱交接,6890.908,6920.908,S009-FOD-01
Q2-029,S009,O01,爬升,6920.908,6941.984304117839,
Q2-029,S009,O01,巡航,6941.984304117839,7322.337867225773,
Q2-029,S009,O01,下降,7322.337867225773,7388.5494321671795,
Q2-029,S009,O01,毫秒保守裕量,7388.5494321671795,7388.55,
Q2-030,O01,S007,爬升,6340.499,6468.5900583496095,
Q2-030,O01,S007,巡航,6468.5900583496095,6846.48317292636,
Q2-030,O01,S007,下降,6846.48317292636,6911.872442945891,
Q2-030,O01,S007,毫秒保守裕量,6911.872442945891,6911.873,
Q2-030,S007,S007,基础交接,6911.873,7061.873,
Q2-030,S007,S007,逐箱交接,7061.873,7091.873,S007-FOD-01
Q2-030,S007,O01,爬升,7091.873,7146.364058349609,
Q2-030,S007,O01,巡航,7146.364058349609,7524.257172926359,
Q2-030,S007,O01,下降,7524.257172926359,7677.966442945891,
Q2-030,S007,O01,毫秒保守裕量,7677.966442945891,7677.967,
Q2-031,O01,S011,爬升,6883.133,6939.0202517903645,
Q2-031,O01,S011,巡航,6939.0202517903645,7173.02911948802,
Q2-031,O01,S011,下降,7173.02911948802,7206.333821636457,
Q2-031,O01,S011,毫秒保守裕量,7206.333821636457,7206.334,
Q2-031,S011,S011,基础交接,7206.334,7356.334,
Q2-031,S011,S011,逐箱交接,7356.334,7386.334,S011-FOD-01
Q2-031,S011,O01,爬升,7386.334,7414.087918457031,
Q2-031,S011,O01,巡航,7414.087918457031,7648.096786154687,
Q2-031,S011,O01,下降,7648.096786154687,7715.161488303124,
Q2-031,S011,O01,毫秒保守裕量,7715.161488303124,7715.162,
